document_id	topic_id	weight
207	90	2.9e-05
207	91	9e-05
207	92	5.3e-05
207	93	6e-05
207	94	9.1e-05
207	95	3.6e-05
207	96	7.1e-05
207	97	6.3e-05
207	98	3.6e-05
207	99	4.6e-05
207	100	7e-05
208	1	5e-06
208	2	6e-06
208	3	9e-06
208	4	1e-05
208	5	2e-06
208	6	1e-06
208	7	4e-06
208	8	0.000117
208	9	6.3e-05
208	10	0.000791
208	11	5e-06
208	12	0.142288
208	13	7e-06
208	14	1.3e-05
208	15	1e-05
208	16	8e-06
208	17	1.4e-05
208	18	2e-06
208	19	9e-06
208	20	2e-05
208	21	2.3e-05
208	22	3e-06
208	23	0.000143
208	24	1.2e-05
208	25	1.1e-05
208	26	2.1e-05
208	27	1.6e-05
208	28	2e-06
208	29	2e-06
208	30	2e-06
208	31	1.3e-05
208	32	1e-05
208	33	1.2e-05
208	34	6e-06
208	35	0.212952
208	36	0.000797
208	37	8e-06
208	38	3e-06
208	39	3e-06
208	40	4e-06
208	41	2.2e-05
208	42	0.190173
208	43	0.437685
208	44	0.014209
208	45	7e-06
208	46	4e-06
208	47	4e-06
208	48	3e-06
208	49	1e-05
208	50	4e-06
208	51	3e-06
208	52	5e-06
208	53	3e-06
208	54	2e-06
208	55	8e-06
208	56	5e-06
208	57	5e-06
208	58	2.6e-05
208	59	3.4e-05
208	60	1.4e-05
208	61	6e-06
208	62	2.9e-05
208	63	4e-06
208	64	2e-05
208	65	8e-06
208	66	4.3e-05
208	67	3e-06
208	68	2e-05
208	69	7e-06
208	70	1e-05
208	71	8e-06
208	72	1.1e-05
208	73	4e-06
208	74	6e-06
208	75	1.1e-05
208	76	4e-06
208	77	4e-06
208	78	1e-06
208	79	6e-06
208	80	6e-06
208	81	2e-06
208	82	1.5e-05
208	83	4e-06
208	84	1e-06
208	85	2e-06
208	86	9e-06
208	87	6e-06
208	88	4e-06
208	89	4e-06
208	90	4e-06
208	91	1.2e-05
208	92	7e-06
208	93	8e-06
208	94	1.2e-05
208	95	5e-06
208	96	9e-06
208	97	8e-06
208	98	5e-06
208	99	6e-06
208	100	9e-06
209	1	1.1e-05
209	2	1.3e-05
209	3	1.9e-05
209	4	2.1e-05
209	5	5e-06
209	6	2e-06
209	7	8e-06
209	8	0.007097
209	9	0.010401
209	10	1e-05
209	11	1e-05
209	12	0.26013
209	13	1.6e-05
209	14	2.9e-05
209	15	2.1e-05
209	16	1.8e-05
209	17	0.441337
209	18	4e-06
209	19	2e-05
209	20	4.4e-05
209	21	5.1e-05
209	22	7e-06
209	23	0.051626
209	24	2.5e-05
209	25	2.4e-05
209	26	4.5e-05
209	27	3.5e-05
209	28	4e-06
209	29	4e-06
209	30	4e-06
209	31	2.9e-05
209	32	2.1e-05
209	33	2.6e-05
209	34	1.2e-05
209	35	1.4e-05
209	36	2.4e-05
209	37	1.8e-05
209	38	8e-06
209	39	8e-06
209	40	1e-05
209	41	0.063337
209	42	3.2e-05
209	43	1.6e-05
209	44	0.000142
209	45	1.4e-05
209	46	1e-05
209	47	9e-06
209	48	6e-06
209	49	2.2e-05
209	50	9e-06
209	51	7e-06
209	52	1.1e-05
209	53	7e-06
209	54	4e-06
209	55	1.8e-05
209	56	1.1e-05
209	57	1.1e-05
209	58	0.130055
209	59	0.003494
209	60	3e-05
209	61	1.2e-05
209	62	6.2e-05
209	63	9e-06
209	64	4.4e-05
209	65	1.8e-05
209	66	9.3e-05
209	67	7e-06
209	68	4.5e-05
209	69	1.6e-05
209	70	2.1e-05
209	71	0.027385
209	72	2.4e-05
209	73	1e-05
209	74	1.3e-05
209	75	2.3e-05
209	76	9e-06
209	77	1e-05
209	78	3e-06
209	79	1.3e-05
209	80	1.2e-05
209	81	5e-06
209	82	3.3e-05
209	83	8e-06
209	84	3e-06
209	85	5e-06
209	86	1.9e-05
209	87	1.4e-05
209	88	9e-06
209	89	9e-06
209	90	8e-06
209	91	2.6e-05
209	92	1.5e-05
209	93	1.8e-05
209	94	2.6e-05
209	95	1e-05
209	96	2.1e-05
209	97	0.003439
209	98	1e-05
209	99	1.3e-05
209	100	2e-05
210	1	5e-06
210	2	6e-06
210	3	9e-06
210	4	0.004018
210	5	2e-06
210	6	1e-06
210	7	4e-06
210	8	0.041799
210	9	0.008881
210	10	5e-06
210	11	0.001608
210	12	0.125101
210	13	0.013633
210	14	1.3e-05
210	15	1e-05
210	16	0.012031
210	17	1.4e-05
210	18	2e-06
210	19	9e-06
210	20	2.1e-05
210	21	2.4e-05
210	22	3e-06
210	23	0.034611
210	24	1.2e-05
210	25	1.1e-05
210	26	2.1e-05
210	27	1.6e-05
210	28	0.496945
210	29	2e-06
210	30	2e-06
210	31	1.4e-05
210	32	1e-05
210	33	1.2e-05
210	34	6e-06
210	35	7e-06
210	36	1.1e-05
210	37	0.003215
210	38	4e-06
210	39	4e-06
210	40	4e-06
210	41	0.097808
210	42	1.5e-05
210	43	8e-06
210	44	6.7e-05
210	45	7e-06
210	46	4e-06
210	47	4e-06
210	48	3e-06
210	49	1e-05
210	50	4e-06
210	51	3e-06
210	52	5e-06
210	53	3e-06
210	54	2e-06
210	55	0.00081
210	56	5e-06
210	57	5e-06
210	58	0.05453
210	59	0.002439
210	60	1.4e-05
210	61	6e-06
210	62	2.9e-05
210	63	4e-06
210	64	2e-05
210	65	9e-06
210	66	4.4e-05
210	67	3e-06
210	68	2.1e-05
210	69	7e-06
210	70	1e-05
210	71	8e-06
210	72	1.1e-05
210	73	4e-06
210	74	6e-06
210	75	1.1e-05
210	76	4e-06
210	77	4e-06
210	78	1e-06
210	79	6e-06
210	80	6e-06
210	81	2e-06
210	82	1.5e-05
210	83	4e-06
210	84	1e-06
210	85	2e-06
210	86	9e-06
210	87	7e-06
210	88	4e-06
210	89	4e-06
210	90	4e-06
210	91	1.2e-05
210	92	0.047297
210	93	8e-06
210	94	1.2e-05
210	95	5e-06
210	96	0.054513
210	97	9e-06
210	98	5e-06
210	99	6e-06
210	100	1e-05
211	1	5e-06
211	2	6e-06
211	3	9e-06
211	4	1e-05
211	5	2e-06
211	6	1e-06
211	7	4e-06
211	8	0.025462
211	9	6.4e-05
211	10	5e-06
211	11	5e-06
211	12	6.3e-05
211	13	8e-06
211	14	1.3e-05
211	15	1e-05
211	16	8e-06
211	17	1.4e-05
211	18	2e-06
211	19	9e-06
211	20	2.1e-05
211	21	2.3e-05
211	22	3e-06
211	23	0.000144
211	24	1.2e-05
211	25	1.1e-05
211	26	2.1e-05
211	27	1.6e-05
211	28	2e-06
211	29	2e-06
211	30	2e-06
211	31	1.3e-05
211	32	1e-05
211	33	1.2e-05
211	34	6e-06
211	35	7e-06
211	36	0.422939
211	37	8e-06
211	38	4e-06
211	39	3e-06
211	40	0.550444
211	41	2.3e-05
211	42	1.5e-05
211	43	8e-06
211	44	6.6e-05
211	45	7e-06
211	46	4e-06
211	47	4e-06
211	48	3e-06
211	49	1e-05
211	50	4e-06
211	51	3e-06
211	52	5e-06
211	53	3e-06
211	54	2e-06
211	55	8e-06
211	56	5e-06
211	57	5e-06
211	58	2.7e-05
211	59	3.4e-05
211	60	1.4e-05
211	61	6e-06
211	62	2.9e-05
211	63	4e-06
211	64	2e-05
211	65	8e-06
211	66	4.3e-05
211	67	3e-06
211	68	2.1e-05
211	69	7e-06
211	70	1e-05
211	71	8e-06
211	72	1.1e-05
211	73	4e-06
211	74	6e-06
211	75	1.1e-05
211	76	4e-06
211	77	4e-06
211	78	1e-06
211	79	6e-06
211	80	6e-06
211	81	2e-06
211	82	1.5e-05
211	83	4e-06
211	84	1e-06
211	85	2e-06
211	86	9e-06
211	87	7e-06
211	88	4e-06
211	89	4e-06
211	90	4e-06
211	91	1.2e-05
211	92	7e-06
211	93	8e-06
211	94	1.2e-05
211	95	5e-06
211	96	1e-05
211	97	8e-06
211	98	5e-06
211	99	6e-06
211	100	9e-06
212	1	9e-06
212	2	1.2e-05
212	3	1.7e-05
212	4	1.8e-05
212	5	4e-06
212	6	2e-06
212	7	7e-06
212	8	0.040124
212	9	0.003075
212	10	9e-06
212	11	9e-06
212	12	0.242496
212	13	1.4e-05
212	14	2.5e-05
212	15	1.9e-05
212	16	1.6e-05
212	17	2.6e-05
212	18	3e-06
212	19	1.7e-05
212	20	3.8e-05
212	21	4.4e-05
212	22	6e-06
212	23	0.13476
212	24	2.2e-05
212	25	2.1e-05
212	26	3.9e-05
212	27	3e-05
212	28	3e-06
212	29	3e-06
212	30	3e-06
212	31	2.5e-05
212	32	1.9e-05
212	33	2.2e-05
212	34	1.1e-05
212	35	1.2e-05
212	36	2.1e-05
212	37	1.6e-05
212	38	7e-06
212	39	7e-06
212	40	8e-06
212	41	4.2e-05
212	42	2.8e-05
212	43	1.4e-05
212	44	0.000123
212	45	1.2e-05
212	46	8e-06
212	47	7e-06
212	48	5e-06
212	49	1.9e-05
212	50	0.433038
212	51	6e-06
212	52	1e-05
212	53	6e-06
212	54	3e-06
212	55	1.6e-05
212	56	1e-05
212	57	1e-05
212	58	0.10646
212	59	6.3e-05
212	60	2.6e-05
212	61	1.1e-05
212	62	0.001532
212	63	7e-06
212	64	3.8e-05
212	65	1.6e-05
212	66	8.1e-05
212	67	6e-06
212	68	0.001516
212	69	1.4e-05
212	70	1.8e-05
212	71	1.5e-05
212	72	2.1e-05
212	73	8e-06
212	74	1.2e-05
212	75	2e-05
212	76	8e-06
212	77	8e-06
212	78	2e-06
212	79	1.2e-05
212	80	1.1e-05
212	81	4e-06
212	82	2.8e-05
212	83	7e-06
212	84	2e-06
212	85	4e-06
212	86	1.7e-05
212	87	1.2e-05
212	88	8e-06
212	89	8e-06
212	90	7e-06
212	91	2.3e-05
212	92	1.3e-05
212	93	1.5e-05
212	94	2.3e-05
212	95	0.035479
212	96	1.8e-05
212	97	1.6e-05
212	98	9e-06
212	99	1.2e-05
212	100	1.8e-05
213	1	1.4e-05
213	2	1.7e-05
213	3	2.5e-05
213	4	2.7e-05
213	5	6e-06
213	6	2e-06
213	7	1.1e-05
213	8	0.026782
213	9	0.048676
213	10	1.3e-05
213	11	1.3e-05
213	12	0.011197
213	13	2.1e-05
213	14	3.7e-05
213	15	2.8e-05
213	16	2.3e-05
213	17	0.130102
213	18	5e-06
213	19	2.6e-05
213	20	5.7e-05
213	21	6.5e-05
213	22	8e-06
213	23	0.073148
213	24	3.2e-05
213	25	3.1e-05
213	26	0.019898
213	27	4.5e-05
213	28	5e-06
213	29	5e-06
213	30	5e-06
213	31	3.7e-05
213	32	2.8e-05
213	33	3.3e-05
213	34	1.6e-05
213	35	1.8e-05
213	36	3.1e-05
213	37	2.3e-05
213	38	1e-05
213	39	1e-05
213	40	1.2e-05
213	41	0.015494
213	42	4.1e-05
213	43	2.1e-05
213	44	0.017819
213	45	1.8e-05
213	46	1.2e-05
213	47	1.1e-05
213	48	7e-06
213	49	2.8e-05
213	50	1.1e-05
213	51	8e-06
213	52	1.5e-05
213	53	8e-06
213	54	5e-06
213	55	2.3e-05
213	56	1.5e-05
213	57	1.5e-05
213	58	7.4e-05
213	59	9.5e-05
213	60	3.9e-05
213	61	1.6e-05
213	62	8e-05
213	63	1.1e-05
213	64	0.65037
213	65	2.4e-05
213	66	0.00012
213	67	8e-06
213	68	5.7e-05
213	69	2e-05
213	70	2.7e-05
213	71	2.3e-05
213	72	3.1e-05
213	73	1.2e-05
213	74	1.7e-05
213	75	3e-05
213	76	1.2e-05
213	77	1.2e-05
213	78	4e-06
213	79	1.7e-05
213	80	0.002221
213	81	6e-06
213	82	4.2e-05
213	83	1.1e-05
213	84	4e-06
213	85	6e-06
213	86	2.5e-05
213	87	1.8e-05
213	88	1.2e-05
213	89	1.2e-05
213	90	1.1e-05
213	91	3.4e-05
213	92	2e-05
213	93	2.3e-05
213	94	3.4e-05
213	95	1.3e-05
213	96	0.002231
213	97	2.3e-05
213	98	1.3e-05
213	99	1.7e-05
213	100	2.6e-05
214	1	0.142217
214	2	1.3e-05
214	3	2e-05
214	4	2.2e-05
214	5	5e-06
214	6	2e-06
214	7	9e-06
214	8	0.028006
214	9	0.00014
214	10	1.1e-05
214	11	1.1e-05
214	12	0.000137
214	13	0.008688
214	14	2.9e-05
214	15	2.2e-05
214	16	0.010424
214	17	3.1e-05
214	18	4e-06
214	19	2e-05
214	20	4.5e-05
214	21	0.341693
214	22	7e-06
214	23	0.014189
214	24	2.5e-05
214	25	2.5e-05
214	26	4.6e-05
214	27	3.5e-05
214	28	4e-06
214	29	4e-06
214	30	4e-06
214	31	2.9e-05
214	32	2.2e-05
214	33	2.6e-05
214	34	1.3e-05
214	35	1.4e-05
214	36	2.4e-05
214	37	1.8e-05
214	38	8e-06
214	39	0.003476
214	40	1e-05
214	41	4.9e-05
214	42	3.2e-05
214	43	1.7e-05
214	44	0.001879
214	45	1.4e-05
214	46	1e-05
214	47	9e-06
214	48	6e-06
214	49	0.428375
214	50	9e-06
214	51	7e-06
214	52	1.2e-05
214	53	7e-06
214	54	4e-06
214	55	0.013892
214	56	1.2e-05
214	57	1.1e-05
214	58	5.8e-05
214	59	7.4e-05
214	60	3.1e-05
214	61	1.2e-05
214	62	6.3e-05
214	63	9e-06
214	64	4.4e-05
214	65	1.9e-05
214	66	9.5e-05
214	67	7e-06
214	68	4.5e-05
214	69	1.6e-05
214	70	2.1e-05
214	71	1.8e-05
214	72	2.5e-05
214	73	1e-05
214	74	1.4e-05
214	75	2.4e-05
214	76	1e-05
214	77	1e-05
214	78	3e-06
214	79	1.4e-05
214	80	1.3e-05
214	81	5e-06
214	82	3.3e-05
214	83	9e-06
214	84	3e-06
214	85	5e-06
214	86	2e-05
214	87	1.4e-05
214	88	1e-05
214	89	1e-05
214	90	9e-06
214	91	2.7e-05
214	92	1.6e-05
214	93	1.8e-05
214	94	2.7e-05
214	95	1.1e-05
214	96	2.1e-05
214	97	1.8e-05
214	98	1e-05
214	99	1.4e-05
214	100	0.005223
215	1	6e-06
215	2	7e-06
215	3	1e-05
215	4	0.000909
215	5	2e-06
215	6	1e-06
215	7	4e-06
215	8	0.04593
215	9	0.020726
215	10	5e-06
215	11	5e-06
215	12	0.002765
215	13	9e-06
215	14	1.5e-05
215	15	1.1e-05
215	16	9e-06
215	17	0.001812
215	18	2e-06
215	19	1.1e-05
215	20	0.367292
215	21	2.7e-05
215	22	3e-06
215	23	0.061225
215	24	1.3e-05
215	25	1.3e-05
215	26	0.033248
215	27	0.000916
215	28	2e-06
215	29	2e-06
215	30	2e-06
215	31	1.5e-05
215	32	1.1e-05
215	33	1.3e-05
215	34	7e-06
215	35	7e-06
215	36	1.3e-05
215	37	1e-05
215	38	4e-06
215	39	0.013473
215	40	5e-06
215	41	2.6e-05
215	42	1.7e-05
215	43	9e-06
215	44	0.011748
215	45	0.008089
215	46	5e-06
215	47	4e-06
215	48	3e-06
215	49	1.1e-05
215	50	4e-06
215	51	3e-06
215	52	6e-06
215	53	3e-06
215	54	0.015267
215	55	1e-05
215	56	6e-06
215	57	6e-06
215	58	3e-05
215	59	3.9e-05
215	60	1.6e-05
215	61	6e-06
215	62	3.3e-05
215	63	4e-06
215	64	2.3e-05
215	65	1e-05
215	66	4.9e-05
215	67	3e-06
215	68	2.3e-05
215	69	8e-06
215	70	1.1e-05
215	71	9e-06
215	72	1.3e-05
215	73	5e-06
215	74	0.000905
215	75	1.2e-05
215	76	0.005393
215	77	5e-06
215	78	1e-06
215	79	7e-06
215	80	7e-06
215	81	2e-06
215	82	0.394224
215	83	4e-06
215	84	1e-06
215	85	2e-06
215	86	1e-05
215	87	7e-06
215	88	5e-06
215	89	5e-06
215	90	4e-06
215	91	1.4e-05
215	92	8e-06
215	93	0.015275
215	94	1.4e-05
215	95	5e-06
215	96	1.1e-05
215	97	1e-05
215	98	5e-06
215	99	7e-06
215	100	1.1e-05
216	1	1e-05
216	2	1.3e-05
216	3	1.8e-05
216	4	2e-05
216	5	4e-06
216	6	2e-06
216	7	8e-06
216	8	0.014934
216	9	0.000132
216	10	1e-05
216	11	1e-05
216	12	0.000129
216	13	1.6e-05
216	14	2.7e-05
216	15	2e-05
216	16	1.7e-05
216	17	2.9e-05
216	18	4e-06
216	19	1.9e-05
216	20	0.643174
216	21	4.8e-05
216	22	6e-06
216	23	0.010091
216	24	2.4e-05
216	25	0.003288
216	26	4.3e-05
216	27	3.3e-05
216	28	4e-06
216	29	4e-06
216	30	4e-06
216	31	2.8e-05
216	32	2e-05
216	33	2.4e-05
216	34	1.2e-05
216	35	1.4e-05
216	36	2.3e-05
216	37	1.7e-05
216	38	7e-06
216	39	7e-06
216	40	9e-06
216	41	4.6e-05
216	42	0.011457
216	43	1.6e-05
216	44	0.11603
216	45	1.4e-05
216	46	9e-06
216	47	8e-06
216	48	5e-06
216	49	2.1e-05
216	50	8e-06
216	51	6e-06
216	52	1.1e-05
216	53	6e-06
216	54	4e-06
216	55	1.7e-05
216	56	1.1e-05
216	57	1.1e-05
216	58	5.5e-05
216	59	7e-05
216	60	2.9e-05
216	61	1.2e-05
216	62	5.9e-05
216	63	8e-06
216	64	4.2e-05
216	65	1.7e-05
216	66	8.9e-05
216	67	6e-06
216	68	4.3e-05
216	69	1.5e-05
216	70	2e-05
216	71	1.7e-05
216	72	2.3e-05
216	73	9e-06
216	74	1.3e-05
216	75	2.2e-05
216	76	9e-06
216	77	9e-06
216	78	3e-06
216	79	1.3e-05
216	80	1.2e-05
216	81	4e-06
216	82	3.1e-05
216	83	8e-06
216	84	3e-06
216	85	4e-06
216	86	1.8e-05
216	87	1.3e-05
216	88	9e-06
216	89	9e-06
216	90	8e-06
216	91	2.5e-05
216	92	1.5e-05
216	93	0.199159
216	94	2.5e-05
216	95	1e-05
216	96	2e-05
216	97	1.7e-05
216	98	1e-05
216	99	1.3e-05
216	100	1.9e-05
217	1	1.5e-05
217	2	1.9e-05
217	3	2.8e-05
217	4	3e-05
217	5	7e-06
217	6	3e-06
217	7	1.2e-05
217	8	0.019943
217	9	0.012434
217	10	1.5e-05
217	11	1.5e-05
217	12	0.000194
217	13	0.017154
217	14	4.1e-05
217	15	3.1e-05
217	16	2.6e-05
217	17	4.4e-05
217	18	5e-06
217	19	2.9e-05
217	20	6.3e-05
217	21	7.2e-05
217	22	9e-06
217	23	0.046943
217	24	3.6e-05
217	25	3.5e-05
217	26	6.5e-05
217	27	4.9e-05
217	28	5e-06
217	29	5e-06
217	30	5e-06
217	31	4.1e-05
217	32	3.1e-05
217	33	3.7e-05
217	34	1.8e-05
217	35	2e-05
217	36	3.4e-05
217	37	2.6e-05
217	38	1.1e-05
217	39	1.1e-05
217	40	1.4e-05
217	41	7e-05
217	42	4.6e-05
217	43	2.4e-05
217	44	0.000204
217	45	2e-05
217	46	1.4e-05
217	47	0.482114
217	48	8e-06
217	49	3.1e-05
217	50	1.2e-05
217	51	9e-06
217	52	1.6e-05
217	53	9e-06
217	54	5e-06
217	55	2.6e-05
217	56	1.6e-05
217	57	1.6e-05
217	58	8.2e-05
217	59	0.000105
217	60	4.3e-05
217	61	1.8e-05
217	62	8.9e-05
217	63	1.2e-05
217	64	0.381829
217	65	2.6e-05
217	66	0.000134
217	67	9e-06
217	68	6.4e-05
217	69	2.2e-05
217	70	0.029397
217	71	2.5e-05
217	72	0.007377
217	73	1.4e-05
217	74	1.9e-05
217	75	3.4e-05
217	76	1.4e-05
217	77	1.4e-05
217	78	4e-06
217	79	1.9e-05
217	80	1.8e-05
217	81	7e-06
217	82	4.7e-05
217	83	1.2e-05
217	84	4e-06
217	85	7e-06
217	86	2.8e-05
217	87	2e-05
217	88	1.4e-05
217	89	1.3e-05
217	90	1.2e-05
217	91	3.7e-05
217	92	2.2e-05
217	93	2.5e-05
217	94	3.8e-05
217	95	1.5e-05
217	96	2.9e-05
217	97	2.6e-05
217	98	1.5e-05
217	99	1.9e-05
217	100	2.9e-05
218	1	1.1e-05
218	2	1.3e-05
218	3	1.9e-05
218	4	2.1e-05
218	5	5e-06
218	6	2e-06
218	7	9e-06
218	8	0.008868
218	9	0.000139
218	10	1e-05
218	11	1e-05
218	12	0.000136
218	13	1.6e-05
218	14	2.9e-05
218	15	2.2e-05
218	16	1.8e-05
218	17	3.1e-05
218	18	4e-06
218	19	2e-05
218	20	4.5e-05
218	21	5.1e-05
218	22	7e-06
218	23	0.022703
218	24	2.5e-05
218	25	2.4e-05
218	26	4.5e-05
218	27	3.5e-05
218	28	4e-06
218	29	4e-06
218	30	4e-06
218	31	2.9e-05
218	32	2.2e-05
218	33	0.187754
218	34	1.3e-05
218	35	1.4e-05
218	36	2.4e-05
218	37	1.8e-05
218	38	8e-06
218	39	8e-06
218	40	1e-05
218	41	4.9e-05
218	42	3.2e-05
218	43	1.7e-05
218	44	0.000143
218	45	1.4e-05
218	46	1e-05
218	47	9e-06
218	48	6e-06
218	49	2.2e-05
218	50	9e-06
218	51	7e-06
218	52	1.2e-05
218	53	7e-06
218	54	4e-06
218	55	0.211858
218	56	1.1e-05
218	57	1.1e-05
218	58	5.8e-05
218	59	7.4e-05
218	60	3e-05
218	61	1.2e-05
218	62	6.3e-05
218	63	9e-06
218	64	4.4e-05
218	65	1.8e-05
218	66	0.432385
218	67	7e-06
218	68	0.110271
218	69	1.6e-05
218	70	2.1e-05
218	71	1.8e-05
218	72	2.5e-05
218	73	1e-05
218	74	1.3e-05
218	75	2.4e-05
218	76	1e-05
218	77	1e-05
218	78	3e-06
218	79	1.3e-05
218	80	1.3e-05
218	81	5e-06
218	82	3.3e-05
218	83	8e-06
218	84	3e-06
218	85	5e-06
218	86	0.005186
218	87	1.4e-05
218	88	1e-05
218	89	9e-06
218	90	9e-06
218	91	2.6e-05
218	92	1.5e-05
218	93	1.8e-05
218	94	2.7e-05
218	95	1.1e-05
218	96	2.1e-05
218	97	1.8e-05
218	98	1e-05
218	99	1.3e-05
218	100	0.018965
219	1	1.1e-05
219	2	1.4e-05
219	3	2e-05
219	4	2.2e-05
219	5	5e-06
219	6	2e-06
219	7	9e-06
219	8	0.03203
219	9	0.02132
219	10	1.1e-05
219	11	1.1e-05
219	12	0.00014
219	13	1.7e-05
219	14	0.005324
219	15	2.2e-05
219	16	1.9e-05
219	17	3.1e-05
219	18	4e-06
219	19	2.1e-05
219	20	4.6e-05
219	21	5.2e-05
219	22	7e-06
219	23	0.023264
219	24	2.6e-05
219	25	2.5e-05
219	26	4.7e-05
219	27	3.6e-05
219	28	4e-06
219	29	4e-06
219	30	4e-06
219	31	3e-05
219	32	2.2e-05
219	33	2.6e-05
219	34	1.3e-05
219	35	1.5e-05
219	36	2.5e-05
219	37	1.9e-05
219	38	8e-06
219	39	8e-06
219	40	1e-05
219	41	5e-05
219	42	3.3e-05
219	43	1.7e-05
219	44	0.005441
219	45	1.5e-05
219	46	1e-05
219	47	9e-06
219	48	6e-06
219	49	2.2e-05
219	50	9e-06
219	51	7e-06
219	52	1.2e-05
219	53	7e-06
219	54	4e-06
219	55	0.003548
219	56	1.2e-05
219	57	1.2e-05
219	58	5.9e-05
219	59	7.6e-05
219	60	3.1e-05
219	61	1.3e-05
219	62	6.4e-05
219	63	9e-06
219	64	4.5e-05
219	65	1.9e-05
219	66	0.42542
219	67	7e-06
219	68	4.6e-05
219	69	1.6e-05
219	70	2.2e-05
219	71	1.8e-05
219	72	0.478294
219	73	1e-05
219	74	1.4e-05
219	75	2.4e-05
219	76	1e-05
219	77	1e-05
219	78	3e-06
219	79	1.4e-05
219	80	1.3e-05
219	81	5e-06
219	82	3.4e-05
219	83	9e-06
219	84	3e-06
219	85	5e-06
219	86	2e-05
219	87	1.5e-05
219	88	1e-05
219	89	1e-05
219	90	9e-06
219	91	2.7e-05
219	92	1.6e-05
219	93	1.8e-05
219	94	2.7e-05
219	95	1.1e-05
219	96	0.003551
219	97	1.9e-05
219	98	1.1e-05
219	99	1.4e-05
219	100	2.1e-05
220	1	7e-06
220	2	9e-06
220	3	1.4e-05
220	4	1.5e-05
220	5	3e-06
220	6	1e-06
220	7	6e-06
220	8	0.034094
220	9	0.021899
220	10	7e-06
220	11	7e-06
220	12	9.6e-05
220	13	1.2e-05
220	14	2e-05
220	15	0.015761
220	16	1.3e-05
220	17	2.2e-05
220	18	3e-06
220	19	1.4e-05
220	20	3.1e-05
220	21	0.001247
220	22	5e-06
220	23	0.053513
220	24	1.8e-05
220	25	0.006073
220	26	3.2e-05
220	27	2.4e-05
220	28	3e-06
220	29	3e-06
220	30	3e-06
220	31	2.1e-05
220	32	1.5e-05
220	33	1.8e-05
220	34	9e-06
220	35	0.014544
220	36	1.7e-05
220	37	1.3e-05
220	38	5e-06
220	39	5e-06
220	40	7e-06
220	41	0.038793
220	42	2.3e-05
220	43	1.2e-05
220	44	0.001312
220	45	1e-05
220	46	7e-06
220	47	6e-06
220	48	4e-06
220	49	1.5e-05
220	50	6e-06
220	51	5e-06
220	52	8e-06
220	53	5e-06
220	54	3e-06
220	55	1.3e-05
220	56	8e-06
220	57	8e-06
220	58	4.1e-05
220	59	5.2e-05
220	60	2.1e-05
220	61	9e-06
220	62	4.4e-05
220	63	6e-06
220	64	3.1e-05
220	65	0.001224
220	66	0.304077
220	67	5e-06
220	68	3.2e-05
220	69	1.1e-05
220	70	1.5e-05
220	71	0.04846
220	72	1.7e-05
220	73	7e-06
220	74	0.001221
220	75	1.7e-05
220	76	7e-06
220	77	7e-06
220	78	2e-06
220	79	9e-06
220	80	9e-06
220	81	3e-06
220	82	2.3e-05
220	83	0.002428
220	84	2e-06
220	85	3e-06
220	86	1.4e-05
220	87	1e-05
220	88	7e-06
220	89	7e-06
220	90	6e-06
220	91	1.9e-05
220	92	0.399707
220	93	1.2e-05
220	94	1.9e-05
220	95	7e-06
220	96	0.054519
220	97	1.3e-05
220	98	7e-06
220	99	9e-06
220	100	1.4e-05
221	1	1.1e-05
221	2	1.4e-05
221	3	2e-05
221	4	2.2e-05
221	5	5e-06
221	6	2e-06
221	7	9e-06
221	8	0.005658
221	9	0.000145
221	10	1.1e-05
221	11	1.1e-05
221	12	0.000142
221	13	1.7e-05
221	14	3e-05
221	15	2.3e-05
221	16	1.9e-05
221	17	3.2e-05
221	18	4e-06
221	19	2.1e-05
221	20	0.688119
221	21	5.3e-05
221	22	7e-06
221	23	0.027275
221	24	2.6e-05
221	25	2.6e-05
221	26	4.7e-05
221	27	3.6e-05
221	28	4e-06
221	29	4e-06
221	30	4e-06
221	31	3e-05
221	32	2.3e-05
221	33	2.7e-05
221	34	1.3e-05
221	35	1.5e-05
221	36	2.5e-05
221	37	1.9e-05
221	38	8e-06
221	39	0.167086
221	40	1e-05
221	41	0.037778
221	42	3.4e-05
221	43	1.7e-05
221	44	0.00015
221	45	1.5e-05
221	46	1e-05
221	47	9e-06
221	48	6e-06
221	49	0.003616
221	50	9e-06
221	51	7e-06
221	52	1.2e-05
221	53	7e-06
221	54	4e-06
221	55	1.9e-05
221	56	1.2e-05
221	57	1.2e-05
221	58	6e-05
221	59	7.7e-05
221	60	3.2e-05
221	61	1.3e-05
221	62	6.5e-05
221	63	9e-06
221	64	4.6e-05
221	65	1.9e-05
221	66	9.8e-05
221	67	7e-06
221	68	4.7e-05
221	69	1.6e-05
221	70	2.2e-05
221	71	0.061101
221	72	0.007212
221	73	1e-05
221	74	1.4e-05
221	75	2.5e-05
221	76	1e-05
221	77	1e-05
221	78	3e-06
221	79	1.4e-05
221	80	1.3e-05
221	81	5e-06
221	82	3.4e-05
221	83	9e-06
221	84	3e-06
221	85	5e-06
221	86	2e-05
221	87	1.5e-05
221	88	1e-05
221	89	1e-05
221	90	9e-06
221	91	2.8e-05
221	92	1.6e-05
221	93	1.8e-05
221	94	2.8e-05
221	95	1.1e-05
221	96	2.2e-05
221	97	1.9e-05
221	98	1.1e-05
221	99	1.4e-05
221	100	2.1e-05
222	1	8e-06
